x y
-2.7 -0.24
-2.67 -0.24
-2.64 -0.24
-2.61 -0.24
-2.58 -0.24
-2.55 -0.24
-2.52 -0.24
-2.49 -0.24
-2.46 -0.24
-2.43 -0.24
-2.4 -0.24
-2.37 -0.24
-2.34 -0.24
-2.31 -0.24
-2.28 -0.24
-2.25 -0.24
-2.22 -0.24
-2.19 -0.24
-2.16 -0.24
-2.13 -0.24
-2.1 -0.24
-2.07 -0.24
-2.04 -0.24
-2.01 -0.24
-1.98 -0.24
-1.95 -0.24
-1.92 -0.24
-1.89 -0.24
-1.86 -0.24
-1.83 -0.24
-1.8 -0.24
-1.77 -0.24
-1.74 -0.24
-1.71 -0.24
-1.68 -0.24
-1.65 -0.24
-1.62 -0.24
-1.59 -0.24
-1.56 -0.24
-1.53 -0.24
-1.5 -0.24
-1.47 -0.24
-1.44 -0.24
-1.41 -0.24
-1.38 -0.24
-1.35 -0.24
-1.32 -0.24
-1.29 -0.24
-1.26 -0.24
-1.23 -0.24
-1.2 -0.24
-1.17 -0.24
-1.14 -0.24
-1.11 -0.24
-1.08 -0.24
-1.05 -0.24
-1.02 -0.24
-0.99 -0.24
-0.96 -0.24
-0.93 -0.24
-0.9 -0.24
-0.87 -0.24
-0.84 -0.24
-0.81 -0.24
-0.78 -0.24
-0.75 -0.24
-0.72 -0.24
-0.69 -0.24
-0.66 -0.24
-0.63 -0.24
-0.6 -0.24
-0.57 -0.24
-0.54 -0.24
-0.51 -0.24
-0.48 -0.24
-0.45 -0.24
-0.42 -0.24
-0.39 -0.24
-0.36 -0.24
-0.33 -0.24
-0.3 -0.24
-0.27 -0.24
-0.24 -0.24
-0.21 -0.24
-0.18 -0.24
-0.15 -0.24
-0.12 -0.24
-0.0900000000000003 -0.24
-0.0600000000000001 -0.24
-0.0300000000000002 -0.24
0 -0.24
0.0299999999999998 -0.24
0.0600000000000001 -0.24
0.0899999999999999 -0.24
0.12 -0.24
0.15 -0.24
0.18 -0.24
0.21 -0.24
0.24 -0.24
0.27 -0.24
0.3 -0.24
0.33 -0.24
0.36 -0.24
0.39 -0.24
0.42 -0.24
0.45 -0.24
0.48 -0.24
0.51 -0.24
0.54 -0.24
0.57 -0.24
0.6 -0.24
0.63 -0.24
0.66 -0.24
0.69 -0.24
0.72 -0.24
0.75 -0.24
0.78 -0.24
0.81 -0.24
0.84 -0.24
0.87 -0.24
0.9 -0.24
0.93 -0.24
0.96 -0.24
0.99 -0.24
1.02 -0.24
1.05 -0.24
1.08 -0.24
1.11 -0.24
1.14 -0.24
1.17 -0.24
1.2 -0.24
1.23 -0.24
1.26 -0.24
1.29 -0.24
1.32 -0.24
1.35 -0.24
1.38 -0.24
1.41 -0.24
1.44 -0.24
1.47 -0.24
1.5 -0.24
1.53 -0.24
1.56 -0.24
1.59 -0.24
1.62 -0.24
1.65 -0.24
1.68 -0.24
1.71 -0.24
1.74 -0.24
1.77 -0.24
1.8 -0.24
1.83 -0.24
1.86 -0.24
1.89 -0.24
1.92 -0.24
1.95 -0.24
1.98 -0.24
2.01 -0.24
2.04 -0.24
2.07 -0.24
2.1 -0.24
2.13 -0.24
2.16 -0.24
2.19 -0.24
2.22 -0.24
2.25 -0.24
2.28 -0.24
2.31 -0.24
2.34 -0.24
2.37 -0.24
2.4 -0.24
2.43 -0.24
2.46 -0.24
2.49 -0.24
2.52 -0.24
2.55 -0.24
2.58 -0.24
2.61 -0.24
2.64 -0.24
2.67 -0.24
2.7 -0.24
2.73 -0.24
2.76 -0.24
2.79 -0.24
2.82 -0.24
2.85 -0.24
2.88 -0.24
2.91 -0.24
2.94 -0.24
2.97 -0.24
3 -0.24
-3 -0.21
-2.97 -0.21
-2.94 -0.21
-2.91 -0.21
-2.88 -0.21
-2.85 -0.21
-2.82 -0.21
-2.79 -0.21
-2.76 -0.21
-2.73 -0.21
-2.7 -0.21
-2.67 -0.21
-2.64 -0.21
-2.61 -0.21
-2.58 -0.21
-2.55 -0.21
-2.52 -0.21
-2.49 -0.21
-2.46 -0.21
-2.43 -0.21
-2.4 -0.21
-2.37 -0.21
-2.34 -0.21
-2.31 -0.21
-2.28 -0.21
-2.25 -0.21
-2.22 -0.21
-2.19 -0.21
-2.16 -0.21
-2.13 -0.21
-2.1 -0.21
-2.07 -0.21
-2.04 -0.21
-2.01 -0.21
-1.98 -0.21
-1.95 -0.21
-1.92 -0.21
-1.89 -0.21
-1.86 -0.21
-1.83 -0.21
-1.8 -0.21
-1.77 -0.21
-1.74 -0.21
-1.71 -0.21
-1.68 -0.21
-1.65 -0.21
-1.62 -0.21
-1.59 -0.21
-1.56 -0.21
-1.53 -0.21
-1.5 -0.21
-1.47 -0.21
-1.44 -0.21
-1.41 -0.21
-1.38 -0.21
-1.35 -0.21
-1.32 -0.21
-1.29 -0.21
-1.26 -0.21
-1.23 -0.21
-1.2 -0.21
-1.17 -0.21
-1.14 -0.21
-1.11 -0.21
-1.08 -0.21
-1.05 -0.21
-1.02 -0.21
-0.99 -0.21
-0.96 -0.21
-0.93 -0.21
-0.9 -0.21
-0.87 -0.21
-0.84 -0.21
-0.81 -0.21
-0.78 -0.21
-0.75 -0.21
-0.72 -0.21
-0.69 -0.21
-0.66 -0.21
-0.63 -0.21
-0.6 -0.21
-0.57 -0.21
-0.54 -0.21
-0.51 -0.21
-0.48 -0.21
-0.45 -0.21
-0.42 -0.21
-0.39 -0.21
-0.36 -0.21
-0.33 -0.21
-0.3 -0.21
-0.27 -0.21
-0.24 -0.21
-0.21 -0.21
-0.18 -0.21
-0.15 -0.21
-0.12 -0.21
-0.0900000000000003 -0.21
-0.0600000000000001 -0.21
-0.0300000000000002 -0.21
0 -0.21
0.0299999999999998 -0.21
0.0600000000000001 -0.21
0.0899999999999999 -0.21
0.12 -0.21
0.15 -0.21
0.18 -0.21
0.21 -0.21
0.24 -0.21
0.27 -0.21
0.3 -0.21
0.33 -0.21
0.36 -0.21
0.39 -0.21
0.42 -0.21
0.45 -0.21
0.48 -0.21
0.51 -0.21
0.54 -0.21
0.57 -0.21
0.6 -0.21
0.63 -0.21
0.66 -0.21
0.69 -0.21
0.72 -0.21
0.75 -0.21
0.78 -0.21
0.81 -0.21
0.84 -0.21
0.87 -0.21
0.9 -0.21
0.93 -0.21
0.96 -0.21
0.99 -0.21
1.02 -0.21
1.05 -0.21
1.08 -0.21
1.11 -0.21
1.14 -0.21
1.17 -0.21
1.2 -0.21
1.23 -0.21
1.26 -0.21
1.29 -0.21
1.32 -0.21
1.35 -0.21
1.38 -0.21
1.41 -0.21
1.44 -0.21
1.47 -0.21
1.5 -0.21
1.53 -0.21
1.56 -0.21
1.59 -0.21
1.62 -0.21
1.65 -0.21
1.68 -0.21
1.71 -0.21
1.74 -0.21
1.77 -0.21
1.8 -0.21
1.83 -0.21
1.86 -0.21
1.89 -0.21
1.92 -0.21
1.95 -0.21
1.98 -0.21
2.01 -0.21
2.04 -0.21
2.07 -0.21
2.1 -0.21
2.13 -0.21
2.16 -0.21
2.19 -0.21
2.22 -0.21
2.25 -0.21
2.28 -0.21
2.31 -0.21
2.34 -0.21
2.37 -0.21
2.4 -0.21
2.43 -0.21
2.46 -0.21
2.49 -0.21
2.52 -0.21
2.55 -0.21
2.58 -0.21
2.61 -0.21
2.64 -0.21
2.67 -0.21
2.7 -0.21
2.73 -0.21
2.76 -0.21
2.79 -0.21
2.82 -0.21
2.85 -0.21
2.88 -0.21
2.91 -0.21
2.94 -0.21
2.97 -0.21
3 -0.21
-3 -0.18
-2.97 -0.18
-2.94 -0.18
-2.91 -0.18
-2.88 -0.18
-2.85 -0.18
-2.82 -0.18
-2.79 -0.18
-2.76 -0.18
-2.73 -0.18
-2.7 -0.18
-2.67 -0.18
-2.64 -0.18
-2.61 -0.18
-2.58 -0.18
-2.55 -0.18
-2.52 -0.18
-2.49 -0.18
-2.46 -0.18
-2.43 -0.18
-2.4 -0.18
-2.37 -0.18
-2.34 -0.18
-2.31 -0.18
-2.28 -0.18
-2.25 -0.18
-2.22 -0.18
-2.19 -0.18
-2.16 -0.18
-2.13 -0.18
-2.1 -0.18
-2.07 -0.18
-2.04 -0.18
-2.01 -0.18
-1.98 -0.18
-1.95 -0.18
-1.92 -0.18
-1.89 -0.18
-1.86 -0.18
-1.83 -0.18
-1.8 -0.18
-1.77 -0.18
-1.74 -0.18
-1.71 -0.18
-1.68 -0.18
-1.65 -0.18
-1.62 -0.18
-1.59 -0.18
-1.56 -0.18
-1.53 -0.18
-1.5 -0.18
-1.47 -0.18
-1.44 -0.18
-1.41 -0.18
-1.38 -0.18
-1.35 -0.18
-1.32 -0.18
-1.29 -0.18
-1.26 -0.18
-1.23 -0.18
-1.2 -0.18
-1.17 -0.18
-1.14 -0.18
-1.11 -0.18
-1.08 -0.18
-1.05 -0.18
-1.02 -0.18
-0.99 -0.18
-0.96 -0.18
-0.93 -0.18
-0.9 -0.18
-0.87 -0.18
-0.84 -0.18
-0.81 -0.18
-0.78 -0.18
-0.75 -0.18
-0.72 -0.18
-0.69 -0.18
-0.66 -0.18
-0.63 -0.18
-0.6 -0.18
-0.57 -0.18
-0.54 -0.18
-0.51 -0.18
-0.48 -0.18
-0.45 -0.18
-0.42 -0.18
-0.39 -0.18
-0.36 -0.18
-0.33 -0.18
-0.3 -0.18
-0.27 -0.18
-0.24 -0.18
-0.21 -0.18
-0.18 -0.18
-0.15 -0.18
-0.12 -0.18
-0.0900000000000003 -0.18
-0.0600000000000001 -0.18
-0.0300000000000002 -0.18
0 -0.18
0.0299999999999998 -0.18
0.0600000000000001 -0.18
0.0899999999999999 -0.18
0.12 -0.18
0.15 -0.18
0.18 -0.18
0.21 -0.18
0.24 -0.18
0.27 -0.18
0.3 -0.18
0.33 -0.18
0.36 -0.18
0.39 -0.18
0.42 -0.18
0.45 -0.18
0.48 -0.18
0.51 -0.18
0.54 -0.18
0.57 -0.18
0.6 -0.18
0.63 -0.18
0.66 -0.18
0.69 -0.18
0.72 -0.18
0.75 -0.18
0.78 -0.18
0.81 -0.18
0.84 -0.18
0.87 -0.18
0.9 -0.18
0.93 -0.18
0.96 -0.18
0.99 -0.18
1.02 -0.18
1.05 -0.18
1.08 -0.18
1.11 -0.18
1.14 -0.18
1.17 -0.18
1.2 -0.18
1.23 -0.18
1.26 -0.18
1.29 -0.18
1.32 -0.18
1.35 -0.18
1.38 -0.18
1.41 -0.18
1.44 -0.18
1.47 -0.18
1.5 -0.18
1.53 -0.18
1.56 -0.18
1.59 -0.18
1.62 -0.18
1.65 -0.18
1.68 -0.18
1.71 -0.18
1.74 -0.18
1.77 -0.18
1.8 -0.18
1.83 -0.18
1.86 -0.18
1.89 -0.18
1.92 -0.18
1.95 -0.18
1.98 -0.18
2.01 -0.18
2.04 -0.18
2.07 -0.18
2.1 -0.18
2.13 -0.18
2.16 -0.18
2.19 -0.18
2.22 -0.18
2.25 -0.18
2.28 -0.18
2.31 -0.18
2.34 -0.18
2.37 -0.18
2.4 -0.18
2.43 -0.18
2.46 -0.18
2.49 -0.18
2.52 -0.18
2.55 -0.18
2.58 -0.18
2.61 -0.18
2.64 -0.18
2.67 -0.18
2.7 -0.18
2.73 -0.18
2.76 -0.18
2.79 -0.18
2.82 -0.18
2.85 -0.18
2.88 -0.18
2.91 -0.18
2.94 -0.18
2.97 -0.18
3 -0.18
-3 -0.15
-2.97 -0.15
-2.94 -0.15
-2.91 -0.15
-2.88 -0.15
-2.85 -0.15
-2.82 -0.15
-2.79 -0.15
-2.76 -0.15
-2.73 -0.15
-2.7 -0.15
-2.67 -0.15
-2.64 -0.15
-2.61 -0.15
-2.58 -0.15
-2.55 -0.15
-2.52 -0.15
-2.49 -0.15
-2.46 -0.15
-2.43 -0.15
-2.4 -0.15
-2.37 -0.15
-2.34 -0.15
-2.31 -0.15
-2.28 -0.15
-2.25 -0.15
-2.22 -0.15
-2.19 -0.15
-2.16 -0.15
-2.13 -0.15
-2.1 -0.15
-2.07 -0.15
-2.04 -0.15
-2.01 -0.15
-1.98 -0.15
-1.95 -0.15
-1.92 -0.15
-1.89 -0.15
-1.86 -0.15
-1.83 -0.15
-1.8 -0.15
-1.77 -0.15
-1.74 -0.15
-1.71 -0.15
-1.68 -0.15
-1.65 -0.15
-1.62 -0.15
-1.59 -0.15
-1.56 -0.15
-1.53 -0.15
-1.5 -0.15
-1.47 -0.15
-1.44 -0.15
-1.41 -0.15
-1.38 -0.15
-1.35 -0.15
-1.32 -0.15
-1.29 -0.15
-1.26 -0.15
-1.23 -0.15
-1.2 -0.15
-1.17 -0.15
-1.14 -0.15
-1.11 -0.15
-1.08 -0.15
-1.05 -0.15
-1.02 -0.15
-0.99 -0.15
-0.96 -0.15
-0.93 -0.15
-0.9 -0.15
-0.87 -0.15
-0.84 -0.15
-0.81 -0.15
-0.78 -0.15
-0.75 -0.15
-0.72 -0.15
-0.69 -0.15
-0.66 -0.15
-0.63 -0.15
-0.6 -0.15
-0.57 -0.15
-0.54 -0.15
-0.51 -0.15
-0.48 -0.15
-0.45 -0.15
-0.42 -0.15
-0.39 -0.15
-0.36 -0.15
-0.33 -0.15
-0.3 -0.15
-0.27 -0.15
-0.24 -0.15
-0.21 -0.15
-0.18 -0.15
-0.15 -0.15
-0.12 -0.15
-0.0900000000000003 -0.15
-0.0600000000000001 -0.15
-0.0300000000000002 -0.15
0 -0.15
0.0299999999999998 -0.15
0.0600000000000001 -0.15
0.0899999999999999 -0.15
0.12 -0.15
0.15 -0.15
0.18 -0.15
0.21 -0.15
0.24 -0.15
0.27 -0.15
0.3 -0.15
0.33 -0.15
0.36 -0.15
0.39 -0.15
0.42 -0.15
0.45 -0.15
0.48 -0.15
0.51 -0.15
0.54 -0.15
0.57 -0.15
0.6 -0.15
0.63 -0.15
0.66 -0.15
0.69 -0.15
0.72 -0.15
0.75 -0.15
0.78 -0.15
0.81 -0.15
0.84 -0.15
0.87 -0.15
0.9 -0.15
0.93 -0.15
0.96 -0.15
0.99 -0.15
1.02 -0.15
1.05 -0.15
1.08 -0.15
1.11 -0.15
1.14 -0.15
1.17 -0.15
1.2 -0.15
1.23 -0.15
1.26 -0.15
1.29 -0.15
1.32 -0.15
1.35 -0.15
1.38 -0.15
1.41 -0.15
1.44 -0.15
1.47 -0.15
1.5 -0.15
1.53 -0.15
1.56 -0.15
1.59 -0.15
1.62 -0.15
1.65 -0.15
1.68 -0.15
1.71 -0.15
1.74 -0.15
1.77 -0.15
1.8 -0.15
1.83 -0.15
1.86 -0.15
1.89 -0.15
1.92 -0.15
1.95 -0.15
1.98 -0.15
2.01 -0.15
2.04 -0.15
2.07 -0.15
2.1 -0.15
2.13 -0.15
2.16 -0.15
2.19 -0.15
2.22 -0.15
2.25 -0.15
2.28 -0.15
2.31 -0.15
2.34 -0.15
2.37 -0.15
2.4 -0.15
2.43 -0.15
2.46 -0.15
2.49 -0.15
2.52 -0.15
2.55 -0.15
2.58 -0.15
2.61 -0.15
2.64 -0.15
2.67 -0.15
2.7 -0.15
2.73 -0.15
2.76 -0.15
2.79 -0.15
2.82 -0.15
2.85 -0.15
2.88 -0.15
2.91 -0.15
2.94 -0.15
2.97 -0.15
3 -0.15
-3 -0.12
-2.97 -0.12
-2.94 -0.12
-2.91 -0.12
-2.88 -0.12
-2.85 -0.12
-2.82 -0.12
-2.79 -0.12
-2.76 -0.12
-2.73 -0.12
-2.7 -0.12
-2.67 -0.12
-2.64 -0.12
-2.61 -0.12
-2.58 -0.12
-2.55 -0.12
-2.52 -0.12
-2.49 -0.12
-2.46 -0.12
-2.43 -0.12
-2.4 -0.12
-2.37 -0.12
-2.34 -0.12
-2.31 -0.12
-2.28 -0.12
-2.25 -0.12
-2.22 -0.12
-2.19 -0.12
-2.16 -0.12
-2.13 -0.12
-2.1 -0.12
-2.07 -0.12
-2.04 -0.12
-2.01 -0.12
-1.98 -0.12
-1.95 -0.12
-1.92 -0.12
-1.89 -0.12
-1.86 -0.12
-1.83 -0.12
-1.8 -0.12
-1.77 -0.12
-1.74 -0.12
-1.71 -0.12
-1.68 -0.12
-1.65 -0.12
-1.62 -0.12
-1.59 -0.12
-1.56 -0.12
-1.53 -0.12
-1.5 -0.12
-1.47 -0.12
-1.44 -0.12
-1.41 -0.12
-1.38 -0.12
-1.35 -0.12
-1.32 -0.12
-1.29 -0.12
-1.26 -0.12
-1.23 -0.12
-1.2 -0.12
-1.17 -0.12
-1.14 -0.12
-1.11 -0.12
-1.08 -0.12
-1.05 -0.12
-1.02 -0.12
-0.99 -0.12
-0.96 -0.12
-0.93 -0.12
-0.9 -0.12
-0.87 -0.12
-0.84 -0.12
-0.81 -0.12
-0.78 -0.12
-0.75 -0.12
-0.72 -0.12
-0.69 -0.12
-0.66 -0.12
-0.63 -0.12
-0.6 -0.12
-0.57 -0.12
-0.54 -0.12
-0.51 -0.12
-0.48 -0.12
-0.45 -0.12
-0.42 -0.12
-0.39 -0.12
-0.36 -0.12
-0.33 -0.12
-0.3 -0.12
-0.27 -0.12
-0.24 -0.12
-0.21 -0.12
-0.18 -0.12
-0.15 -0.12
-0.12 -0.12
-0.0900000000000003 -0.12
-0.0600000000000001 -0.12
-0.0300000000000002 -0.12
0 -0.12
0.0299999999999998 -0.12
0.0600000000000001 -0.12
0.0899999999999999 -0.12
0.12 -0.12
0.15 -0.12
0.18 -0.12
0.21 -0.12
0.24 -0.12
0.27 -0.12
0.3 -0.12
0.33 -0.12
0.36 -0.12
0.39 -0.12
0.42 -0.12
0.45 -0.12
0.48 -0.12
0.51 -0.12
0.54 -0.12
0.57 -0.12
0.6 -0.12
0.63 -0.12
0.66 -0.12
0.69 -0.12
0.72 -0.12
0.75 -0.12
0.78 -0.12
0.81 -0.12
0.84 -0.12
0.87 -0.12
0.9 -0.12
0.93 -0.12
0.96 -0.12
0.99 -0.12
1.02 -0.12
1.05 -0.12
1.08 -0.12
1.11 -0.12
1.14 -0.12
1.17 -0.12
1.2 -0.12
1.23 -0.12
1.26 -0.12
1.29 -0.12
1.32 -0.12
1.35 -0.12
1.38 -0.12
1.41 -0.12
1.44 -0.12
1.47 -0.12
1.5 -0.12
1.53 -0.12
1.56 -0.12
1.59 -0.12
1.62 -0.12
1.65 -0.12
1.68 -0.12
1.71 -0.12
1.74 -0.12
1.77 -0.12
1.8 -0.12
1.83 -0.12
1.86 -0.12
1.89 -0.12
1.92 -0.12
1.95 -0.12
1.98 -0.12
2.01 -0.12
2.04 -0.12
2.07 -0.12
2.1 -0.12
2.13 -0.12
2.16 -0.12
2.19 -0.12
2.22 -0.12
2.25 -0.12
2.28 -0.12
2.31 -0.12
2.34 -0.12
2.37 -0.12
2.4 -0.12
2.43 -0.12
2.46 -0.12
2.49 -0.12
2.52 -0.12
2.55 -0.12
2.58 -0.12
2.61 -0.12
2.64 -0.12
2.67 -0.12
2.7 -0.12
2.73 -0.12
2.76 -0.12
2.79 -0.12
2.82 -0.12
2.85 -0.12
2.88 -0.12
2.91 -0.12
2.94 -0.12
2.97 -0.12
3 -0.12
-3 -0.0900000000000003
-2.97 -0.0900000000000003
-2.94 -0.0900000000000003
-2.91 -0.0900000000000003
-2.88 -0.0900000000000003
-2.85 -0.0900000000000003
-2.82 -0.0900000000000003
-2.79 -0.0900000000000003
-2.76 -0.0900000000000003
-2.73 -0.0900000000000003
-2.7 -0.0900000000000003
-2.67 -0.0900000000000003
-2.64 -0.0900000000000003
-2.61 -0.0900000000000003
-2.58 -0.0900000000000003
-2.55 -0.0900000000000003
-2.52 -0.0900000000000003
-2.49 -0.0900000000000003
-2.46 -0.0900000000000003
-2.43 -0.0900000000000003
-2.4 -0.0900000000000003
-2.37 -0.0900000000000003
-2.34 -0.0900000000000003
-2.31 -0.0900000000000003
-2.28 -0.0900000000000003
-2.25 -0.0900000000000003
-2.22 -0.0900000000000003
-2.19 -0.0900000000000003
-2.16 -0.0900000000000003
-2.13 -0.0900000000000003
-2.1 -0.0900000000000003
-2.07 -0.0900000000000003
-2.04 -0.0900000000000003
-2.01 -0.0900000000000003
-1.98 -0.0900000000000003
-1.95 -0.0900000000000003
-1.92 -0.0900000000000003
-1.89 -0.0900000000000003
-1.86 -0.0900000000000003
-1.83 -0.0900000000000003
-1.8 -0.0900000000000003
-1.77 -0.0900000000000003
-1.74 -0.0900000000000003
-1.71 -0.0900000000000003
-1.68 -0.0900000000000003
-1.65 -0.0900000000000003
-1.62 -0.0900000000000003
-1.59 -0.0900000000000003
-1.56 -0.0900000000000003
-1.53 -0.0900000000000003
-1.5 -0.0900000000000003
-1.47 -0.0900000000000003
-1.44 -0.0900000000000003
-1.41 -0.0900000000000003
-1.38 -0.0900000000000003
-1.35 -0.0900000000000003
-1.32 -0.0900000000000003
-1.29 -0.0900000000000003
-1.26 -0.0900000000000003
-1.23 -0.0900000000000003
-1.2 -0.0900000000000003
-1.17 -0.0900000000000003
-1.14 -0.0900000000000003
-1.11 -0.0900000000000003
-1.08 -0.0900000000000003
-1.05 -0.0900000000000003
-1.02 -0.0900000000000003
-0.99 -0.0900000000000003
-0.96 -0.0900000000000003
-0.93 -0.0900000000000003
-0.9 -0.0900000000000003
-0.87 -0.0900000000000003
-0.84 -0.0900000000000003
-0.81 -0.0900000000000003
-0.78 -0.0900000000000003
-0.75 -0.0900000000000003
-0.72 -0.0900000000000003
-0.69 -0.0900000000000003
-0.66 -0.0900000000000003
-0.63 -0.0900000000000003
-0.6 -0.0900000000000003
-0.57 -0.0900000000000003
-0.54 -0.0900000000000003
-0.51 -0.0900000000000003
-0.48 -0.0900000000000003
-0.45 -0.0900000000000003
-0.42 -0.0900000000000003
-0.39 -0.0900000000000003
-0.36 -0.0900000000000003
-0.33 -0.0900000000000003
-0.3 -0.0900000000000003
-0.27 -0.0900000000000003
-0.24 -0.0900000000000003
-0.21 -0.0900000000000003
-0.18 -0.0900000000000003
-0.15 -0.0900000000000003
-0.12 -0.0900000000000003
-0.0900000000000003 -0.0900000000000003
-0.0600000000000001 -0.0900000000000003
-0.0300000000000002 -0.0900000000000003
0 -0.0900000000000003
0.0299999999999998 -0.0900000000000003
0.0600000000000001 -0.0900000000000003
0.0899999999999999 -0.0900000000000003
0.12 -0.0900000000000003
0.15 -0.0900000000000003
0.18 -0.0900000000000003
0.21 -0.0900000000000003
0.24 -0.0900000000000003
0.27 -0.0900000000000003
0.3 -0.0900000000000003
0.33 -0.0900000000000003
0.36 -0.0900000000000003
0.39 -0.0900000000000003
0.42 -0.0900000000000003
0.45 -0.0900000000000003
0.48 -0.0900000000000003
0.51 -0.0900000000000003
0.54 -0.0900000000000003
0.57 -0.0900000000000003
0.6 -0.0900000000000003
0.63 -0.0900000000000003
0.66 -0.0900000000000003
0.69 -0.0900000000000003
0.72 -0.0900000000000003
0.75 -0.0900000000000003
0.78 -0.0900000000000003
0.81 -0.0900000000000003
0.84 -0.0900000000000003
0.87 -0.0900000000000003
0.9 -0.0900000000000003
0.93 -0.0900000000000003
0.96 -0.0900000000000003
0.99 -0.0900000000000003
1.02 -0.0900000000000003
1.05 -0.0900000000000003
1.08 -0.0900000000000003
1.11 -0.0900000000000003
1.14 -0.0900000000000003
1.17 -0.0900000000000003
1.2 -0.0900000000000003
1.23 -0.0900000000000003
1.26 -0.0900000000000003
1.29 -0.0900000000000003
1.32 -0.0900000000000003
1.35 -0.0900000000000003
1.38 -0.0900000000000003
1.41 -0.0900000000000003
1.44 -0.0900000000000003
1.47 -0.0900000000000003
1.5 -0.0900000000000003
1.53 -0.0900000000000003
1.56 -0.0900000000000003
1.59 -0.0900000000000003
1.62 -0.0900000000000003
1.65 -0.0900000000000003
1.68 -0.0900000000000003
1.71 -0.0900000000000003
1.74 -0.0900000000000003
1.77 -0.0900000000000003
1.8 -0.0900000000000003
1.83 -0.0900000000000003
1.86 -0.0900000000000003
1.89 -0.0900000000000003
1.92 -0.0900000000000003
1.95 -0.0900000000000003
1.98 -0.0900000000000003
2.01 -0.0900000000000003
2.04 -0.0900000000000003
2.07 -0.0900000000000003
2.1 -0.0900000000000003
2.13 -0.0900000000000003
2.16 -0.0900000000000003
2.19 -0.0900000000000003
2.22 -0.0900000000000003
2.25 -0.0900000000000003
2.28 -0.0900000000000003
2.31 -0.0900000000000003
2.34 -0.0900000000000003
2.37 -0.0900000000000003
2.4 -0.0900000000000003
2.43 -0.0900000000000003
2.46 -0.0900000000000003
2.49 -0.0900000000000003
2.52 -0.0900000000000003
2.55 -0.0900000000000003
2.58 -0.0900000000000003
2.61 -0.0900000000000003
2.64 -0.0900000000000003
2.67 -0.0900000000000003
2.7 -0.0900000000000003
2.73 -0.0900000000000003
2.76 -0.0900000000000003
2.79 -0.0900000000000003
2.82 -0.0900000000000003
2.85 -0.0900000000000003
2.88 -0.0900000000000003
2.91 -0.0900000000000003
2.94 -0.0900000000000003
2.97 -0.0900000000000003
3 -0.0900000000000003
-3 -0.0600000000000001
-2.97 -0.0600000000000001
-2.94 -0.0600000000000001
-2.91 -0.0600000000000001
-2.88 -0.0600000000000001
-2.85 -0.0600000000000001
-2.82 -0.0600000000000001
-2.79 -0.0600000000000001
-2.76 -0.0600000000000001
-2.73 -0.0600000000000001
-2.7 -0.0600000000000001
-2.67 -0.0600000000000001
-2.64 -0.0600000000000001
-2.61 -0.0600000000000001
-2.58 -0.0600000000000001
-2.55 -0.0600000000000001
-2.52 -0.0600000000000001
-2.49 -0.0600000000000001
-2.46 -0.0600000000000001
-2.43 -0.0600000000000001
-2.4 -0.0600000000000001
-2.37 -0.0600000000000001
-2.34 -0.0600000000000001
-2.31 -0.0600000000000001
-2.28 -0.0600000000000001
-2.25 -0.0600000000000001
-2.22 -0.0600000000000001
-2.19 -0.0600000000000001
-2.16 -0.0600000000000001
-2.13 -0.0600000000000001
-2.1 -0.0600000000000001
-2.07 -0.0600000000000001
-2.04 -0.0600000000000001
-2.01 -0.0600000000000001
-1.98 -0.0600000000000001
-1.95 -0.0600000000000001
-1.92 -0.0600000000000001
-1.89 -0.0600000000000001
-1.86 -0.0600000000000001
-1.83 -0.0600000000000001
-1.8 -0.0600000000000001
-1.77 -0.0600000000000001
-1.74 -0.0600000000000001
-1.71 -0.0600000000000001
-1.68 -0.0600000000000001
-1.65 -0.0600000000000001
-1.62 -0.0600000000000001
-1.59 -0.0600000000000001
-1.56 -0.0600000000000001
-1.53 -0.0600000000000001
-1.5 -0.0600000000000001
-1.47 -0.0600000000000001
-1.44 -0.0600000000000001
-1.41 -0.0600000000000001
-1.38 -0.0600000000000001
-1.35 -0.0600000000000001
-1.32 -0.0600000000000001
-1.29 -0.0600000000000001
-1.26 -0.0600000000000001
-1.23 -0.0600000000000001
-1.2 -0.0600000000000001
-1.17 -0.0600000000000001
-1.14 -0.0600000000000001
-1.11 -0.0600000000000001
-1.08 -0.0600000000000001
-1.05 -0.0600000000000001
-1.02 -0.0600000000000001
-0.99 -0.0600000000000001
-0.96 -0.0600000000000001
-0.93 -0.0600000000000001
-0.9 -0.0600000000000001
-0.87 -0.0600000000000001
-0.84 -0.0600000000000001
-0.81 -0.0600000000000001
-0.78 -0.0600000000000001
-0.75 -0.0600000000000001
-0.72 -0.0600000000000001
-0.69 -0.0600000000000001
-0.66 -0.0600000000000001
-0.63 -0.0600000000000001
-0.6 -0.0600000000000001
-0.57 -0.0600000000000001
-0.54 -0.0600000000000001
-0.51 -0.0600000000000001
-0.48 -0.0600000000000001
-0.45 -0.0600000000000001
-0.42 -0.0600000000000001
-0.39 -0.0600000000000001
-0.36 -0.0600000000000001
-0.33 -0.0600000000000001
-0.3 -0.0600000000000001
-0.27 -0.0600000000000001
-0.24 -0.0600000000000001
-0.21 -0.0600000000000001
-0.18 -0.0600000000000001
-0.15 -0.0600000000000001
-0.12 -0.0600000000000001
-0.0900000000000003 -0.0600000000000001
